Date,50th,1th,99th,5th,95th,10th,90th,25th,75th
1995-02-09 17:05:59.999999966,7.146617985380635,6.393215520825841,8.114180783651484,6.615585361025473,7.733878065663694,6.710786907011087,7.585952409770803,6.8904377501093785,7.397898624265975
1995-08-07 16:26:23.999999992,6.888973459354253,4.791688454245437,8.761340903248996,5.3145464294334115,8.032177573600855,5.677582133783205,7.792808840613674,6.243847292657633,7.36229323136944
1996-02-06 07:26:23.999999992,6.819000941769772,4.168884843468871,9.508007644090654,4.7865937047497065,8.653525296649526,5.215510908837057,8.359476402693074,5.961301910637191,7.619354164606646
1996-08-03 06:46:47.999999983,6.2911564032447815,3.7383696583333825,9.375561658941095,4.2586216726200705,8.453177675457814,4.683294976502588,7.954650558135227,5.422532004353942,7.163609706745378
1997-01-29 06:07:12.000000009,6.175066908811133,3.4301415049045936,9.980432214665557,4.070571628462248,8.7207975493302,4.471505374494518,8.16044425452113,5.157874610202466,7.1827024227122855
1997-07-27 05:27:36.000000000,5.917885403071497,2.9416595428128938,9.317512046268739,3.7163120631159083,8.66789653744816,4.16053236107698,8.118576233770757,5.091600441881079,7.088198442135254
1998-01-25 20:27:36.000000000,5.921788415136368,2.807489506415661,9.266889592089948,3.495997491890669,8.259324740866411,3.9654581620749614,7.570499756591438,4.9074347169098544,6.839317437285495
1998-07-23 19:47:59.999999983,5.74703228045041,2.3330641426535856,8.9877165538986,3.303190144671381,8.058624719984023,3.7752853488538145,7.636185830252759,4.780766411113055,6.742018081285396
1999-01-18 19:08:24.000000009,5.453346820531239,1.7521783427659994,8.960612974746123,2.6526619151393533,8.03487476638444,3.273743742698939,7.460611473526597,4.560679283325117,6.600632628920087
1999-07-16 18:28:48.000000000,5.303141542104918,1.95543556347549,8.745814180336554,2.753172164929795,7.7834019272184465,3.2615207248349347,7.285349808255039,4.262629583528728,6.328772411763386
2000-01-15 09:28:48.000000000,4.647244806415086,1.5579180679165912,8.303970801316872,2.3952589651328076,7.127069541989494,2.811991857207903,6.680361955457295,3.735251950475597,5.607878468374341
2000-07-12 08:49:11.999999983,4.344307642634136,0.8742601863325432,7.753930210244344,2.0689769008902243,6.761015092721193,2.5586338411306357,6.174595045828884,3.2851704330232807,5.39231760246918
2001-01-07 08:09:35.999999992,3.8968522835000634,0.7296437059696735,6.887530668933955,1.746370280169191,5.937673156127261,2.295691435538692,5.514798484736604,2.951903532009303,4.825607799599783
2001-07-08 23:09:35.999999992,3.5512296197048654,0.7675987877589961,6.386305470788051,1.6454334061632825,5.542767304885712,2.037009581919656,5.164865452886428,2.61893548268424,4.513142047476711
2002-01-03 22:30:00.000000000,3.139885081132354,0.714361555258696,6.326608655477178,1.215236568732801,5.514105226026018,1.5824218184330887,4.935841546502471,2.317451623441876,4.140876363539593
2002-07-01 21:50:24.000000009,3.037014970512991,0.42872945079898006,5.830090112364381,0.947461620738926,4.929202454405394,1.2849199114476804,4.528925125035789,1.9599735473758018,3.76462365074473
2002-12-27 21:10:47.999999992,2.4709536700901964,0.321545041714685,5.1561534917991025,0.7502788618210648,4.407632236788109,1.1383351035368245,4.063911219247223,1.7104745998759139,3.3717431459113048
2003-06-28 12:10:47.999999992,2.3779267535358777,0.2413152682134023,4.779588359620402,0.5538087737508814,4.1971301727815575,0.8453509207931522,3.8155884331855927,1.4471551072473223,3.1697915408126676
2003-12-24 11:31:12.000000000,2.060412057027716,0.1787236498518394,4.615839612155465,0.48151837729482144,3.9375570797522896,0.7806995044347141,3.5058821697440012,1.3546687767950039,2.832438270805916
2004-06-20 10:51:36.000000000,2.0028682252888697,0.1956237281376019,4.621787805777856,0.5570366729747626,3.7023555795126524,0.8110230425640287,3.429193767416738,1.3630193281316527,2.701917336982561
2004-12-20 01:51:36.000000000,2.0734116499769715,0.1780231051156223,4.888678684028272,0.4594225192407702,3.9321388490535396,0.666225898383007,3.488247423284089,1.260008530638126,2.8164965088009524
2005-06-17 01:12:00.000000000,2.1448564612394954,0.1559574146171243,4.6790520781963245,0.47813063782512244,3.9104848621016175,0.7231827121071719,3.5211240379011923,1.4705251950309743,2.911909431251081
2005-12-13 00:32:24.000000000,2.242949492851034,0.20060193826717326,4.765996373115168,0.5890699428047808,4.071896325502607,0.8925086813854641,3.7684101068165914,1.5054424950760474,2.9514709631545557
2006-06-09 23:52:48.000000000,2.3123820873354433,0.19202977006666072,4.909424609046444,0.6252055468645303,4.304032079399815,0.8993733919067656,3.8696850328529044,1.5678153524072855,3.1903548915334583
2006-12-09 14:52:48.000000000,2.4180847869131656,0.17547604335012537,5.085348028565709,0.6498594886146722,4.208650777257624,0.9882164423462901,3.8420618683694965,1.62795004347696,3.1916541289506246
2007-06-06 14:13:12.000000000,2.426213115340859,0.17315329963774312,4.9228194216515035,0.5652845306671933,4.079673915110205,0.91442883135681,3.708913116208564,1.6090477672830348,3.178456043697081
2007-12-02 13:33:35.999999991,2.438430725428672,0.21106174054306434,4.912001809161135,0.6082306394310832,4.186795097725413,0.9633998541651174,3.7935232855631518,1.609382428423371,3.157446690264342
2008-06-02 04:33:35.999999991,2.428272073347151,0.19901981829588197,4.924687965930955,0.5652929101449089,4.291491823851189,0.9074562297615384,3.9182093162837144,1.6681021117415846,3.2431327862180224
2008-11-28 03:54:00.000000000,2.3510056473606564,0.14782719798999389,5.441116449988544,0.4406441853986707,4.265487782785941,0.6978027161411092,3.8257608276312998,1.4429153500493108,3.146971604542775
2009-05-26 03:14:24.000000000,2.460051667513292,0.18423334461282104,5.355448133692637,0.46524004723371926,4.481214646129645,0.7829212736412633,4.079293281045407,1.462858610928475,3.3463333052927418
2009-11-21 02:34:48.000000008,2.655134971611837,0.1630789889469388,5.665102355643587,0.421015298033266,4.968788230172723,0.6775896304545943,4.44373204805812,1.440172574127484,3.6129557935002397
2010-05-22 17:34:48.000000008,2.8848927802536832,0.16516580311299917,5.749080777027623,0.3765728446748488,5.169453533453776,0.729799382300512,4.675775850365331,1.4749151859904206,3.9006714395474615
2010-11-17 16:55:11.999999991,2.9887783002901434,0.17745506893442076,6.352857562182316,0.38717635001521516,5.587988630298905,0.6577173621253899,5.031069986418655,1.5403105101656827,4.113215559745195
2011-05-15 16:15:36.000000000,2.9282889622525348,0.15772661498215718,6.922718810685122,0.4443151584186414,5.616277751945901,0.6976931884201079,5.136982223036862,1.6081346221039523,4.094275951055709
2011-11-14 07:15:36.000000000,2.933080767699648,0.18621893324138164,6.844395599885245,0.47887759413440173,5.712376976928317,0.7728837648213727,5.184912437415934,1.6171203740073374,4.152234728405706
2012-05-11 06:36:00.000000008,3.13538245659361,0.21004029398252919,7.149058579152128,0.48699465373290596,6.322450951959094,0.8235726189107101,5.445242983361832,1.8111305377782472,4.458945052343583
2012-11-06 05:56:23.999999991,3.1158685971805715,0.15240800714963956,7.688869410971502,0.4330484285681357,6.21285453021478,0.8492439346148214,5.376287474078751,1.6642473515046272,4.35542790197849
2013-05-04 05:16:47.999999982,2.931244511585933,0.13368369722161938,7.967576141208268,0.379477993007132,6.481672850722214,0.7233258290272164,5.739849349323655,1.6318239506007928,4.54431767398995
2013-11-02 20:16:47.999999982,3.078075785804143,0.15372633287904852,8.494684961134228,0.4340799775316738,6.6627291181094535,0.8274978525891522,5.844978125657653,1.6468114424153146,4.546456891881258
2014-04-30 19:37:12.000000008,3.0660031498367872,0.1185356512842694,9.097325877907076,0.38990015592103977,6.838594189226762,0.6828903288443952,5.921269537652045,1.6596071388445965,4.71781448430214
2014-10-26 18:57:36.000000000,3.299040025606255,0.15959674380785888,9.618414655844674,0.4075568190525476,7.374633963721632,0.7234489206719801,6.397010742248469,1.6427851284883825,5.123066457306003
2015-04-23 18:18:00.000000025,3.2970676158801138,0.15817733108231058,9.50228543483467,0.42163713441517414,7.715340321739433,0.7366723454375811,6.7420238036545035,1.6016990335618064,4.98673144108702
2015-10-23 09:18:00.000000025,3.16253054124737,0.16279101238275379,10.56380829085634,0.36179654394984984,8.000345161400206,0.6628757305733775,6.697969074865499,1.5416673512005978,4.941099039921432
2016-04-19 08:38:23.999999974,3.2132361066903252,0.17304566687712256,11.756334138345919,0.34584384677521585,8.075694043272907,0.6021598318944558,6.866789577867714,1.5841058253510347,5.142962071545402
