Date,50th,1th,99th,5th,95th,10th,90th,25th,75th
1982-06-25 03:52:47.999999957,4.1113626467383595,3.375463216466639,4.712573304662371,3.6324356752106324,4.5439981589478835,3.7595763226810015,4.450976997416401,3.90810892894539,4.293570598302143
1982-12-21 03:13:12.000000026,4.401853478754055,1.9758409785441284,5.638608055199721,2.863223452865439,5.33319516083645,3.2945846231621156,5.152318194431496,3.8178340212604285,4.841091130140666
1983-06-18 02:33:36.000000009,4.485524270251674,1.1144847270495102,6.494378645268863,2.889423231791241,5.736630343686645,3.2955461969928947,5.525691074646147,3.8063674326246506,5.113675996544036
1983-12-17 17:33:36.000000009,4.279856295311863,1.900732112205183,6.644478728510216,2.4588059985556883,6.009243758502225,2.78954340806224,5.679568590534113,3.541892117438737,4.986113579375494
1984-06-13 16:54:00.000000000,4.153253937206545,0.9207961076063695,6.8923317390131755,2.24358203644186,6.320238558703536,2.688364436183375,5.92009279498502,3.3860521516830637,5.028540269787027
1984-12-09 16:14:23.999999992,4.06695013287362,1.350244094526783,6.320578018734352,2.3251358937570465,5.9203302470318295,2.671083482700467,5.665971004852782,3.322789667643161,5.0039559214238825
1985-06-10 07:14:23.999999992,4.155535470622887,1.7652800558729638,6.877039688822517,2.372856922443723,6.356061033805515,2.658332578495489,5.887479654251145,3.33448730295176,5.039289574986277
1985-12-06 06:34:48.000000018,4.306884211891058,1.5858994476691006,7.231786556406735,2.182665013420862,6.347889056144115,2.5786700454139644,5.826169280386013,3.375747977423212,5.109843161602116
1986-06-03 05:55:12.000000000,4.360262186247716,1.996676735701572,7.702937371633596,2.4892787190653305,6.289958423225749,2.8848656842185822,5.79603250848783,3.570282977998741,5.039468129782241
1986-11-29 05:15:35.999999992,4.015092609710545,1.3825648066121872,6.979526996504379,2.2293802485406116,5.976963401735346,2.6403100061460236,5.557489931617604,3.3292410294298356,4.958362291385701
1987-05-30 20:15:35.999999992,4.395417009439667,1.5621593404294654,6.9159711111107915,2.3216693652381175,6.183027997681363,2.8947540412094557,5.84053686505332,3.5515284877904434,5.156485485193086
1987-11-25 19:36:00.000000018,4.295286604177933,1.881413491821521,7.04442732639857,2.545289410218142,6.111129192660844,2.845563875408804,5.723240508128386,3.504564334571463,5.009032019846268
1988-05-22 18:56:24.000000000,4.44658917849718,2.4392996066962804,7.211405246652743,2.7139209875402663,6.449845251913991,2.991265127773548,6.131810441697483,3.677559601671454,5.350063333183234
1988-11-17 18:16:47.999999992,4.849315042724656,2.346796582130041,7.849503887988104,3.1238786992729213,6.942656580901213,3.405325772051953,6.469006359465528,4.025332918156702,5.640392634098163
