Date,50th,1th,99th,5th,95th,10th,90th,25th,75th
1986-11-27 11:50:00.000000000,1.4781608288007264,1.1593555444978898,1.8342084375962524,1.2361512085176223,1.6793692975939736,1.3114671890958018,1.6385916853206832,1.3890990041633673,1.557722650211552
1987-12-07 00:44:24.685714284,1.5089506245621103,1.2428563582796281,1.841585538142563,1.2980992111795053,1.6959964238713494,1.3423739663507797,1.651309534561246,1.43337793605897,1.5781060080466665
1988-12-15 13:38:49.371428568,1.5774243901438634,1.3346295799009147,1.809044023104586,1.39121777890832,1.7514429174775876,1.4321843198604123,1.6951100445805207,1.4936073465129576,1.6344991349620914
1989-12-25 02:33:14.057142844,1.6454482910160932,1.435996870782053,1.842002165683116,1.4889856684786016,1.7998697495568257,1.5222860096710258,1.769320766619944,1.5804176157123837,1.7155363589841572
1991-01-03 15:27:38.742857137,1.7120077254325912,1.4677622874040634,1.9376471900236125,1.5634895863120604,1.867304438887909,1.608400653743472,1.837497881121197,1.6660606305185879,1.7829194296676512
1992-01-13 04:22:03.428571422,1.7537175612916924,1.4897857556635887,1.9895701548188591,1.5908471991638908,1.8957957379968702,1.6221261920053283,1.8604649867228051,1.680935045209862,1.8109634686005833
1993-01-21 17:16:28.114285689,1.76161368287705,1.4771373029561352,2.0476131443030456,1.5816680533208483,1.9200478122797855,1.609137049315026,1.8693063775733396,1.6817905635507948,1.8288994040872442
1994-01-31 06:10:52.799999982,1.7566576396685551,1.4831928447828173,2.0355939024661494,1.570658147351203,1.9258835148417812,1.598576454955704,1.8918659082860283,1.6685907683822678,1.83895600483443
1995-02-09 19:05:17.485714267,1.729184688872849,1.512643613193123,2.011496432997921,1.54547637713471,1.9189848638369977,1.5816307401917156,1.8904648498140164,1.6396443712887012,1.8236374820237946
1996-02-19 07:59:42.171428560,1.705770039936598,1.4998350474265085,1.9067717924569305,1.5371026337515536,1.8714949437587538,1.5725921267178364,1.8327412269226948,1.621856728864871,1.7698731479917134
1997-02-27 20:54:06.857142844,1.6682814571799154,1.4669865081850222,1.9027122579050533,1.514773505830646,1.8179524963954474,1.5474321222943908,1.7813833270249302,1.6045118745004157,1.7201978021285285
1998-03-09 09:48:31.542857094,1.6446396154080059,1.4374108460197712,1.8681748763705641,1.5096440763082628,1.8010244654883742,1.5388629985191844,1.7663737308401815,1.588232375894382,1.6953402351875848
1999-03-18 22:42:56.228571379,1.666230817836002,1.4386214369826085,1.8955411485387414,1.51246226958837,1.8270058909258635,1.5433667258906734,1.7921367453740542,1.594637720725559,1.7341673829998066
