Date,50th,1th,99th,5th,95th,10th,90th,25th,75th
1983-07-13 04:58:12.000000001,1.6509508505716621,1.3193256091098697,1.953934711754692,1.4111863051068552,1.8635995950152338,1.4573972603232104,1.8225206876313969,1.5356920895869528,1.7425009500832591
1984-01-08 04:18:36.000000009,1.671006660380161,0.3195819048277855,3.0740010494953713,0.5664797900647702,2.79549151793884,0.7283556555913762,2.6366791429352183,1.151312897276688,2.1457490390956684
1984-07-05 03:39:00.000000000,1.6273014650031414,0.23478109373466738,3.768412954859757,0.4916176718447224,3.1329397518867945,0.7311426336059387,2.797133137456024,1.142453752983549,2.176219009024301
1985-01-03 18:39:00.000000000,1.7170014401453901,0.201029544905667,3.452353782954741,0.5313248890384498,2.99762948229186,0.7936993693242804,2.823951734155058,1.2139867281127523,2.39653564078837
1985-07-01 17:59:24.000000000,1.8358365871082765,0.2233482892890169,3.834683632739907,0.6052318168208687,3.4792658578350326,0.8698416650042944,3.266556464334342,1.2642135574733724,2.41319999508461
1985-12-27 17:19:48.000000000,1.899307141721735,0.19770820291577182,4.497821078689322,0.5051897962078636,3.66100668879631,0.7493793722061183,3.184592194148061,1.2824035373288512,2.5149065851769903
1986-06-24 16:40:12.000000000,1.860850736959308,0.1898051935639416,3.609782972175842,0.578753499012471,3.311781875492102,0.8771802117373467,3.085075644249344,1.25390831790393,2.448607511585172
1986-12-24 07:40:12.000000000,1.9603878017853331,0.23794381779963378,3.7349479044900478,0.5837684194224071,3.346224633317197,0.9124766663044829,3.0748907542858563,1.2991615199911748,2.528251279570704
1987-06-21 07:00:36.000000000,1.8333800327887926,0.2995523656028042,3.735940247059796,0.6033300260386327,3.343655510039027,0.8325566964582483,3.08403446267249,1.2336622688511603,2.509207053336039
1987-12-17 06:21:00.000000000,1.8482165919801654,0.272503185060114,4.1744772482574435,0.6282093071804514,3.328876013130662,0.7870565358712045,2.9597650632745274,1.2604524346527346,2.436319204486038
1988-06-16 21:21:00.000000000,1.732374283105254,0.2548143485381465,3.6307559113843064,0.6182926489132181,3.0937179635481145,0.850788778485958,2.8657928206845273,1.2507274070628975,2.4610921283383878
1988-12-12 20:41:23.999999991,1.758946524938478,0.15479723941944679,4.352825290757048,0.5657323147236891,3.5017852096581534,0.8673656785967077,3.0979807937716,1.2997834390667418,2.254738328796304
1989-06-09 20:01:47.999999999,1.7924422140617733,0.18286933409045006,4.300634194088872,0.6147026992953306,3.443808346400799,0.7881639424176574,3.096493999136014,1.2902146696506656,2.410236593001257
1989-12-05 19:22:11.999999991,2.0738137625726627,0.23929726393799167,4.305232373487341,0.6636564789008099,3.848306796947735,0.915678973618082,3.472220697288689,1.4381992459244433,2.8712441019346224
1990-06-06 10:22:11.999999991,2.200155435197942,0.34722404985839167,3.9545237730943694,0.824999819455737,3.4138157370469058,1.1431232264119688,3.039464676031748,1.6495816004901152,2.6685348215136453
1990-12-02 09:42:36.000000000,2.047394117034272,0.4701036345434935,3.940937812345711,0.851445936364499,3.568995751554706,1.0952483211018786,3.1851508610840686,1.5027244285678025,2.560421809756514
1991-05-30 09:03:00.000000000,2.2039738129085085,0.3162588813082815,4.374895079352662,0.5595416621653432,3.615767091129378,0.9077308288984323,3.3991868861415973,1.5383848728697482,2.8247632059162235
1991-11-29 00:03:00.000000000,2.448074315165445,0.41854311926286214,4.6111332133850444,0.8277330939750029,3.796942976314113,1.078630141116359,3.5056201333992836,1.7192050104235561,3.065394226629952
1992-05-25 23:23:23.999999991,2.3572650892947267,0.5385578885624063,4.6793423421449685,0.7774459226073017,4.131932032370037,1.0122612682064183,3.737087983128827,1.671649218700437,3.010157672871308
1992-11-20 22:43:48.000000000,2.456853069558949,0.4570994472043039,4.393563547115545,0.9132344019018922,3.9522885987497482,1.2577299470390542,3.605079402793543,1.8419430786698936,3.0920384982355507
1993-05-18 22:04:11.999999982,2.4034302077287113,0.714866392561232,4.58699093040241,1.0802599656809824,3.863322821180212,1.4045909692539056,3.57218421979164,1.8237513561334189,3.0559054642370937
1993-11-17 13:04:11.999999982,2.6138619339657194,0.7172864233737617,4.769901757751279,1.1234571091114234,4.034499798053253,1.5018854464246525,3.768376853634337,2.0381458216287376,3.2338819763366224
1994-05-15 12:24:36.000000008,2.950774048239217,0.6957211075596496,4.623183987794119,1.3727414343700775,4.251627153896223,1.7439457817288229,4.067333289873819,2.3030893983851755,3.5831226605589994
1994-11-10 11:45:00.000000000,3.026732374384448,0.9663944901612068,5.422595415716014,1.539782174299626,4.620484672122158,1.9462982980570285,4.233463282670065,2.4168330356590646,3.525542185430732
1995-05-12 02:45:00.000000000,3.2288300371433905,1.294863633441021,5.590000299694686,1.8070924691750112,5.014476437021952,2.0687576185383603,4.498009633721656,2.569209820681813,3.884847894503862
1995-11-07 02:05:23.999999991,3.350474147199132,1.372193381397896,5.796157331755815,1.839047612842714,5.082643283524284,2.152539821566598,4.657965765391497,2.757171319069543,4.006917415988678
1996-05-04 01:25:48.000000017,3.5072374655928185,1.421708908703725,5.287391504535517,1.9939962486796228,4.981036550973683,2.3301758481957373,4.635532066281493,2.834950910236096,4.180223067139453
1996-10-30 00:46:12.000000000,3.7249023944851998,1.096180153345369,5.693077107116927,2.0403018911647717,5.303153146527926,2.351656476464432,4.7998611416366606,2.990715870395466,4.291314540949407
1997-04-30 15:46:12.000000000,3.7588061292622443,1.2168625622701454,5.87419155523038,1.7193710040958787,5.3798011977445395,2.0690966049800097,5.076651013457799,2.9730342231548823,4.485404424360349
