Date,50th,1th,99th,5th,95th,10th,90th,25th,75th
1990-08-15 07:07:12.000000000,4.109669671763267,3.0742102087595193,4.930803742627005,3.5194242978523413,4.785682645907398,3.6808314465724745,4.673556665175661,3.873191683708275,4.419427407180556
1990-11-10 22:57:36.000000009,4.726550694428913,2.735560173057937,6.438925674064196,3.2643991132550623,5.899552223806783,3.715832540006031,5.550795569243795,4.230986374381816,5.212320705462539
1991-02-10 06:27:36.000000009,4.4965768147792655,2.692241667798208,7.109349633093439,3.0882081870274063,6.156477741862065,3.367586285861186,5.798374006874913,3.972483550152087,5.12108984474188
1991-05-12 13:57:36.000000009,4.513986902003168,2.0981987782391243,7.06058917926588,2.9180182822282603,6.4182860473431225,3.172373303653082,5.965615715385171,3.8105228569630247,5.235952938975254
1991-08-08 05:47:59.999999992,4.5979486711942,2.098773820395301,7.110495942763253,2.804672545697651,6.490788649588952,3.199989759625643,6.26741693447123,3.893437308313014,5.511407073491232
1991-11-07 13:17:59.999999992,4.733809762161173,2.559732721626607,7.400370784844273,3.079241754933016,6.751510817295809,3.4154411557410445,6.40256407504908,3.889510846154882,5.495045283178658
1992-02-06 20:48:00.000000000,4.345141996116171,2.2304771291158905,7.200992582315011,2.5891834243319143,6.425895911359268,2.9630782018739246,6.166362996782899,3.522350582234318,5.32741033564704
1992-05-04 12:38:24.000000000,4.422272607901976,1.6493684979704932,7.420269365619921,2.204440273659158,6.640617199463274,2.58867864694652,6.204980571954951,3.5221518411397073,5.267956650055845
1992-08-03 20:08:24.000000000,4.352083309680901,1.4364294066430103,7.40336926004557,1.9148139451363493,6.564903996801337,2.3534316409663973,6.1001191647613,3.0931637754967087,5.354105500477785
1992-11-03 03:38:24.000000000,4.204034042327082,1.0356491142668736,7.218319007459871,2.1093516852240928,6.6244672635505255,2.484130497567319,5.899778379071288,3.101037425612974,5.0431474029820516
1993-01-29 19:28:48.000000000,4.03878541541308,1.8008429746869763,6.911173490320593,2.2328043046898487,6.42942363229593,2.6056073595006923,5.7144691710492825,3.1969551731753647,5.01721988865015
1993-05-01 02:58:48.000000000,3.966818743802574,1.7251333473193735,6.4569238285495665,2.3283212242400304,5.997499409251253,2.679749082713765,5.632806063156105,3.21422837025394,4.829235244086307
1993-07-27 18:49:12.000000000,4.274555444953952,1.4520955840592709,6.330340805391183,2.683473933497935,5.831873472230063,2.9700079527574768,5.4422131925929484,3.5553026048746217,4.909112595611428
1993-10-27 02:19:12.000000000,4.161030318016232,1.4714309168201938,6.428489366837199,2.423587208014697,5.661485122405826,2.8724012990636907,5.326907407477687,3.4696727790811197,4.754402113413675
1994-01-26 09:49:12.000000000,3.6971362032179886,1.5067622432879981,5.877501350190396,2.155645131710599,5.078109277848384,2.5799944048324726,4.768242553293518,3.1341665259119873,4.319694735615717
1994-04-24 01:39:36.000000000,3.6669096677540693,1.6303471062760027,5.746407734664111,2.2532375262232325,5.370017417133686,2.4603475187226067,4.996035838691501,2.9933902585240766,4.348102178585551
1994-07-24 09:09:36.000000000,3.7999737323917278,0.9815011966453635,6.190706441570258,1.9699261175195912,5.643983984147429,2.2392029077037536,5.254500675780494,2.9785243073873047,4.404958030405522
1994-10-23 16:39:36.000000000,3.576533562286624,1.1546498720235108,6.42863474605474,1.9439777535658462,5.62046670626761,2.3148791589835094,5.176497027407103,2.900438216548729,4.257037237817033
1995-01-19 08:30:00.000000000,4.049458613610369,1.4923288510620123,6.088626484121904,2.0331351226161307,5.673129912888067,2.519457526059045,5.293873889952592,3.2668962686365,4.789931856074548
1995-04-20 16:00:00.000000000,3.9722419215369285,1.8756705863764227,6.29738780489248,2.2927529949333,5.711148063671882,2.6466870975875727,5.299219964102398,3.2959229620969324,4.811656424725602
1995-07-20 23:30:00.000000000,4.050021087992634,1.552581133688529,6.510051689868734,2.2904931606086554,5.864049070730106,2.6426773194107485,5.32041244344023,3.259980302713354,4.713005754345394
1995-10-16 15:20:24.000000000,3.895785876251881,1.8741069109232422,6.627555418054429,2.484180995409105,5.862030487885454,2.8584751218480395,5.327445729063083,3.388696341952725,4.698339475040123
1996-01-15 22:50:24.000000000,3.8389267118393753,1.3869798903017352,6.263686932656131,2.1194357263866035,5.843198156217071,2.483498677079825,5.467989224001837,3.0388843150947777,4.717636640670173
1996-04-16 06:20:24.000000008,3.7786547598731652,1.2892739807398343,6.722975248546887,2.088346494626195,5.992415770197708,2.4299504931011895,5.511968930711675,2.965169792322602,4.606802267229505
1996-07-12 22:10:48.000000000,4.027210606123127,1.3387911213024792,6.770369302359847,2.2512506658504274,6.222827749755712,2.706246287479894,5.624514874826978,3.3280087339800586,4.7833167757579504
1996-10-12 05:40:48.000000000,3.8222417887382254,1.5905765968877474,6.114166259904361,2.1574402753747575,5.577248753326924,2.448012334440411,5.284998956885249,3.0240662894151913,4.693334695126844
1997-01-07 21:31:12.000000000,3.8961470374452407,1.6954461171465425,6.2366746497794106,2.3659320094845255,5.663188054079093,2.6552611166491853,5.182363746938432,3.1504188831378372,4.588759484031177
1997-04-09 05:01:12.000000000,4.085851712469884,1.5608144006323121,6.285119552735884,2.4548312722209884,5.592313674019914,2.8238865035065275,5.305147502385159,3.4225496034114897,4.713956014686665
1997-07-09 12:31:11.999999991,4.055681569429601,1.6353941796042692,6.682235731498898,2.3426461516311723,5.7495880717862,2.8152719488375983,5.302078514926718,3.3735820797376808,4.703774491747805
1997-10-05 04:21:36.000000000,4.179674913648354,1.5743767956076158,6.97164379058394,2.2788807707701593,5.740070835281911,2.7348665270090975,5.432831247254544,3.4636015282933172,4.750790030959698
